Employee_ID,Type,Department,Area,Region_Lat,Region_Long,Legal_Entity,Product,Title,Gender,Marital_Status,prev_emplr_tenure,Home_Work_Match,Age,Quart_Tenure,Type,Department,Area,Region_Lat,Region_Long,Legal_Entity,Product,Title,Gender,Marital_Status,prev_emplr_tenure,Home_Work_Match,Age,Quart_Tenure
199250,Existing,Dept-2,Area-10,36.66853,117.0204,Entity-1,Product-16,Grade-7,M,Marr.,1.41,,29.51950719,1.688888889,Existing,Dept-2,Area-10,36.66853,117.0204,Entity-1,Product-16,Grade-7,M,Marr.,1.41,0,29.77138946,2.711111111
199251,Existing,Dept-2,Area-11,30.26744,120.1528,Entity-1,Product-15,Grade-7,F,Single,0.27,0,26.69130732,1.855555556,Existing,Dept-2,Area-11,30.26744,120.1528,Entity-1,Product-15,Grade-7,F,Single,0.27,0,26.9431896,2.877777778
199354,Existing,Dept-4,Area-15,30.5465,114.3419,Entity-3,Product-20,Grade-7,F,Single,1.59,1,28.05749487,1.655555556,Existing,Dept-4,Area-15,30.5465,114.3419,Entity-3,Product-20,Grade-7,F,Single,1.59,1,28.30937714,2.677777778
199356,Existing,Dept-1,Area-7,23.13219,113.2665,Entity-3,Product-8,Grade-7,M,Single,0.85,1,25.63175907,1.655555556,Existing,Dept-1,Area-7,23.13219,113.2665,Entity-3,Product-8,Grade-7,M,Single,0.85,1,25.88364134,2.677777778
199361,Existing,Dept-2,Area-13,26.10078,119.2951,Entity-1,Product-16,Grade-7,M,Single,0.54,,27.20328542,1.666666667,Existing,Dept-2,Area-13,26.10078,119.2951,Entity-1,Product-16,Grade-7,M,Single,0.54,0,27.45516769,2.688888889
199362,Existing,Dept-1,Area-8,30.5465,114.3419,Entity-4,Product-6,Grade-7,M,Single,0,1,25.38809035,1.655555556,Existing,Dept-1,Area-8,30.5465,114.3419,Entity-4,Product-6,Grade-7,M,Single,0,1,25.63997262,2.677777778
199428,Existing,Dept-4,Area-19,23.13219,113.2665,Entity-3,Product-14,Grade-7,F,Single,0.55,1,24.71457906,1.622222222,Existing,Dept-4,Area-19,23.13219,113.2665,Entity-3,Product-14,Grade-7,F,Single,0.55,1,24.96646133,2.644444444
199430,Existing,Dept-4,Area-19,23.13219,113.2665,Entity-3,Product-20,Grade-7,M,Single,0.39,1,23.84120465,1.622222222,Existing,Dept-4,Area-19,23.13219,113.2665,Entity-3,Product-20,Grade-7,M,Single,0.39,1,24.09308693,2.644444444
199434,Existing,Dept-4,Area-19,30.65165,104.0759,Entity-3,Product-20,Grade-7,F,Single,0.53,1,24.96372348,1.655555556,Terminated,Dept-4,Area-19,30.65165,104.0759,Entity-3,Product-20,Grade-7,F,Single,0.53,1,25.09240246,2.177777778
199436,Existing,Dept-4,Area-20,30.65165,104.0759,Entity-3,Product-20,Grade-7,M,Single,0.38,1,24.26557153,1.9,Existing,Dept-4,Area-20,30.65165,104.0759,Entity-3,Product-20,Grade-7,M,Single,0.38,1,24.5174538,2.922222222
199523,Existing,Dept-1,Area-9,30.65165,104.0759,Entity-3,Product-3,Grade-7,M,Marr.,1.56,,26.81998631,1.655555556,Existing,Dept-1,Area-9,30.65165,104.0759,Entity-3,Product-3,Grade-7,M,Marr.,1.56,0,27.07186858,2.677777778
199527,Existing,Dept-1,Area-4,32.06171,118.7632,Entity-4,Product-7,Grade-7,F,Single,0,,20.76933607,1.655555556,Existing,Dept-1,Area-4,32.06171,118.7632,Entity-4,Product-7,Grade-7,F,Single,0,0,21.02121834,2.677777778
199982,Terminated,Dept-1,Other,36.62094,101.7803,Entity-3,Product-8,Grade-7,F,Single,1,1,23.73442847,0.888888889,,,,,,,,,,,,,,
200113,Existing,Dept-4,Area-16,32.06171,118.7632,Entity-3,Product-20,Grade-7,M,Single,1.1,,25.60438056,1.466666667,Existing,Dept-4,Area-16,32.06171,118.7632,Entity-3,Product-20,Grade-7,M,Single,1.1,0,25.85626283,2.488888889
200316,Terminated,Dept-4,Area-19,25.04581,102.71,Entity-3,Product-20,Grade-7,F,Single,0,1,22.22587269,0.911111111,,,,,,,,,,,,,,
200339,Terminated,Dept-1,Area-7,23.13219,113.2665,Entity-4,Other,Grade-7,M,Single,0.88,,25.65092402,1.055555556,,,,,,,,,,,,,,
200438,Existing,Dept-4,Area-18,41.83618,123.4314,Entity-3,Product-20,Grade-7,M,Single,1.54,,26.04517454,1.588888889,Existing,Dept-4,Area-18,41.83618,123.4314,Entity-3,Product-20,Grade-7,M,Single,1.54,0,26.29705681,2.611111111
200460,Existing,Dept-2,Area-14,36.05956,103.8264,Entity-1,Product-16,Grade-7,M,Single,0.94,,25.00479124,1.355555556,Existing,Dept-2,Area-14,36.05956,103.8264,Entity-1,Product-16,Grade-7,M,Single,0.94,0,25.25667351,2.377777778
200678,Existing,Dept-3,Other,39.90421,116.4074,Entity-4,Product-21,Grade-7,M,Single,2.44,0,26.87748118,1.233333333,Existing,Dept-3,Other,39.90421,116.4074,Entity-4,Product-21,Grade-7,M,Single,2.44,0,27.12936345,2.255555556
200776,Existing,Dept-2,Area-11,31.86118,117.2849,Entity-1,Product-16,Grade-7,M,Single,2.98,,25.63175907,1.344444444,Existing,Dept-2,Area-11,31.86118,117.2849,Entity-1,Product-16,Grade-7,M,Single,2.98,0,25.88364134,2.366666667
200779,Existing,Dept-1,Area-9,30.65165,104.0759,Entity-1,Product-5,Grade-7,F,Single,0.66,,27.28542094,1.311111111,Terminated,Dept-1,Area-9,30.65165,104.0759,Entity-1,Product-5,Grade-7,F,Single,0.66,0,27.4825462,2.111111111
200822,Existing,Dept-1,Other,43.79303,87.6277,Entity-3,Product-8,Grade-7,F,Single,2.52,1,24.67624914,1.233333333,Existing,Dept-1,Other,43.79303,87.6277,Entity-3,Product-8,Grade-7,F,Single,2.52,1,24.92813142,2.255555556
200963,Existing,Dept-1,Other,43.79303,87.6277,Entity-1,Product-19,Grade-7,F,Single,1.23,,25.71937029,1.233333333,Existing,Dept-1,Other,43.79303,87.6277,Entity-1,Product-19,Grade-7,F,Single,1.23,0,25.97125257,2.255555556
200965,Existing,Dept-1,Area-2,30.26744,120.1528,Entity-1,Other,Grade-7,M,Single,2.64,1,26.28884326,1.388888889,Existing,Dept-1,Area-2,30.26744,120.1528,Entity-1,Other,Grade-7,M,Single,2.64,1,26.54072553,2.411111111
200972,Terminated,Dept-2,Area-14,43.79303,87.6277,Entity-1,Product-2,Grade-7,M,Single,0.33,1,23.94524298,1.233333333,,,,,,,,,,,,,,
201270,Existing,Dept-4,Area-20,30.65165,104.0759,Entity-3,Product-20,Grade-7,F,Single,0.74,,23.37850787,1.155555556,Existing,Dept-4,Area-20,30.65165,104.0759,Entity-3,Product-20,Grade-7,F,Single,0.74,0,23.63039014,2.177777778
201359,Existing,Dept-2,Area-14,43.79303,87.6277,Entity-1,Product-16,Grade-7,M,Single,1.25,0,26.28062971,1.155555556,Existing,Dept-2,Area-14,43.79303,87.6277,Entity-1,Product-16,Grade-7,M,Single,1.25,0,26.53251198,2.177777778
201516,Terminated,Dept-4,Area-19,25.04581,102.71,Entity-3,Product-20,Grade-7,M,Single,0,1,23.97262149,0.4,,,,,,,,,,,,,,
201553,Existing,Dept-1,Other,31.23042,121.4737,Entity-3,Product-6,Grade-7,M,Single,0,,26.9705681,1.155555556,Existing,Dept-1,Other,31.23042,121.4737,Entity-3,Product-6,Grade-7,M,Single,0,0,27.22245038,2.177777778
201628,Existing,Dept-2,Other,41.83618,123.4314,Entity-1,Product-15,Grade-7,M,Marr.,0.55,,23.44695414,1,Existing,Dept-2,Other,41.83618,123.4314,Entity-1,Product-15,Grade-7,M,Marr.,0.55,0,23.69883641,2.022222222
201629,Existing,Dept-1,Area-9,30.65165,104.0759,Entity-3,Product-8,Grade-7,F,Single,0.15,1,23.21697467,1.077777778,Existing,Dept-1,Area-9,30.65165,104.0759,Entity-3,Product-8,Grade-7,F,Single,0.15,1,23.46885695,2.1
201632,Existing,Dept-1,Area-9,29.56301,106.5516,Entity-3,Product-8,Grade-7,M,Single,0.17,,22.90212183,1,Existing,Dept-1,Area-9,29.56301,106.5516,Entity-3,Product-8,Grade-7,M,Single,0.17,0,23.15400411,2.022222222
201724,Existing,Dept-1,Other,30.5465,114.3419,Entity-3,Other,Grade-8,F,Single,1.17,,26.69678303,1,Terminated,Dept-1,Other,30.5465,114.3419,Entity-3,Other,Grade-8,F,Single,1.17,0,26.86652977,1.688888889
201758,Existing,Dept-1,Area-5,39.08416,117.201,Entity-4,Product-3,Grade-8,F,Single,3.01,,27.43326489,0.922222222,Existing,Dept-1,Area-5,39.08416,117.201,Entity-4,Product-3,Grade-8,F,Single,3.01,0,27.68514716,1.944444444
201818,Existing,Dept-1,Other,32.06171,118.7632,Entity-3,Other,Grade-6,M,Marr.,4.3,,30.60643395,1,Existing,Dept-1,Other,32.06171,118.7632,Entity-3,Other,Grade-6,M,Marr.,4.3,0,30.85831622,2.022222222
201834,Existing,Dept-1,Area-4,32.06171,118.7632,Entity-4,Product-13,Grade-7,F,Single,0.37,,22.54072553,0.922222222,Existing,Dept-1,Area-4,32.06171,118.7632,Entity-4,Product-13,Grade-7,F,Single,0.37,0,22.7926078,1.944444444
201901,Existing,Dept-1,Area-8,26.10078,119.2951,Entity-3,Product-7,Grade-7,M,Single,0.38,1,23.51540041,1,Existing,Dept-1,Area-8,26.10078,119.2951,Entity-3,Product-7,Grade-7,M,Single,0.38,1,23.76728268,2.022222222
201903,Existing,Dept-1,Area-6,34.76552,113.7536,Entity-4,Product-13,Grade-8,F,Single,0.69,1,24.44079398,0.922222222,Existing,Dept-1,Area-6,34.76552,113.7536,Entity-4,Product-13,Grade-8,F,Single,0.69,1,24.69267625,1.944444444
201916,Existing,Dept-1,Area-2,30.26744,120.1528,Entity-1,Other,Grade-8,M,Single,1.65,,27.41409993,0.922222222,Existing,Dept-1,Area-2,30.26744,120.1528,Entity-1,Other,Grade-8,M,Single,1.65,0,27.6659822,1.944444444
202348,Existing,Dept-1,Area-1,39.90421,116.4074,Entity-4,Other,Grade-7,F,Single,0,0,22.46954141,0.844444444,Existing,Dept-1,Area-1,39.90421,116.4074,Entity-4,Other,Grade-7,F,Single,0,0,22.72142368,1.866666667
202364,Existing,Dept-2,Area-12,40.81739,111.7663,Entity-1,Product-16,Grade-7,M,Marr.,1.79,1,27.4661191,0.844444444,Existing,Dept-2,Area-12,40.81739,111.7663,Entity-1,Product-16,Grade-7,M,Marr.,1.79,1,27.71800137,1.866666667
202380,Existing,Dept-1,Area-8,26.10078,119.2951,Entity-3,Product-8,Grade-7,M,Single,0.74,0,24.06844627,0.844444444,Existing,Dept-1,Area-8,26.10078,119.2951,Entity-3,Product-8,Grade-7,M,Single,0.74,0,24.32032854,1.866666667
202395,Existing,Dept-2,Other,41.83618,123.4314,Entity-1,Product-15,Grade-7,M,Marr.,3.39,1,36.46543463,0.844444444,Existing,Dept-2,Other,41.83618,123.4314,Entity-1,Product-15,Grade-7,M,Marr.,3.39,1,36.71731691,1.866666667
202471,Existing,Dept-1,Area-7,23.13219,113.2665,Entity-4,Product-7,Grade-7,M,Single,0.24,1,22.85831622,0.844444444,Existing,Dept-1,Area-7,23.13219,113.2665,Entity-4,Product-7,Grade-7,M,Single,0.24,1,23.11019849,1.866666667
202905,Existing,Dept-1,Other,31.23042,121.4737,Entity-3,Product-13,Grade-7,M,Single,1.07,1,24.21355236,0.766666667,Existing,Dept-1,Other,31.23042,121.4737,Entity-3,Product-13,Grade-7,M,Single,1.07,1,24.46543463,1.788888889
202911,Terminated,Dept-1,Area-7,23.13219,113.2665,,Product-13,Grade-7,M,Single,0.56,0,27.75359343,0.766666667,,,,,,,,,,,,,,
202913,Existing,Dept-1,Other,30.26744,120.1528,Entity-1,Product-11,Grade-7,M,Single,0.5,,25.2073922,0.766666667,Existing,Dept-1,Other,30.26744,120.1528,Entity-1,Product-11,Grade-7,M,Single,0.5,0,25.45927447,1.788888889
202930,Existing,Dept-2,Area-11,31.23042,121.4737,Entity-3,Product-12,Grade-7,F,Marr.,0.44,0,30.2477755,0.766666667,Existing,Dept-2,Area-11,31.23042,121.4737,Entity-3,Product-12,Grade-7,F,Marr.,0.44,0,30.49965777,1.788888889
203211,Existing,Dept-1,Other,39.90421,116.4074,Entity-4,Product-3,Grade-7,F,Single,1.08,0,24.93086927,0.611111111,Existing,Dept-1,Other,39.90421,116.4074,Entity-4,Product-3,Grade-7,F,Single,1.08,0,25.18275154,1.633333333
203237,Existing,Dept-1,Other,39.90421,116.4074,Entity-1,Other,Grade-7,F,Single,1.91,1,25.80698152,0.655555556,Existing,Dept-1,Other,39.90421,116.4074,Entity-1,Other,Grade-7,F,Single,1.91,1,26.05886379,1.677777778
203240,Terminated,Dept-1,Other,23.13219,113.2665,,Other,Grade-7,F,Marr.,3.63,,30.46954141,0.322222222,,,,,,,,,,,,,,
203448,Existing,Dept-1,Area-4,32.06171,118.7632,Entity-4,Product-7,Grade-7,F,Single,1.95,,26.40383299,0.611111111,Existing,Dept-1,Area-4,32.06171,118.7632,Entity-4,Product-7,Grade-7,F,Single,1.95,0,26.65571526,1.633333333
203452,Existing,Dept-2,Area-12,39.90421,116.4074,Entity-1,Product-12,Grade-6,F,Marr.,0.66,1,40.91170431,0.611111111,Terminated,Dept-2,Area-12,39.90421,116.4074,Entity-1,Product-12,Grade-6,F,Marr.,0.66,1,41.0403833,1.133333333
203455,Existing,Dept-1,Area-6,36.66853,117.0204,,Other,Grade-7,M,Marr.,3.68,,30.66119097,0.611111111,Terminated,Dept-1,Area-6,36.66853,117.0204,0,Other,Grade-7,M,Marr.,3.68,0,30.70225873,0.777777778
203462,Existing,Dept-1,Area-5,41.83618,123.4314,Entity-3,Product-8,Grade-7,F,Single,2.67,0,27.05817933,0.611111111,Existing,Dept-1,Area-5,41.83618,123.4314,Entity-3,Product-8,Grade-7,F,Single,2.67,0,27.3100616,1.633333333
203465,Existing,Dept-1,Area-9,30.65165,104.0759,Entity-1,Product-4,Grade-7,F,Single,0.26,1,22.85010267,0.766666667,Existing,Dept-1,Area-9,30.65165,104.0759,Entity-1,Product-4,Grade-7,F,Single,0.26,1,23.10198494,1.788888889
203625,Existing,Dept-1,Area-9,25.04581,102.71,Entity-1,Product-4,Grade-7,F,Single,0,0,24.24093087,0.533333333,Existing,Dept-1,Area-9,25.04581,102.71,Entity-1,Product-4,Grade-7,F,Single,0,0,24.49281314,1.555555556
203626,Existing,Dept-2,Area-14,26.59819,106.7074,Entity-1,Product-15,Grade-8,F,Single,0,,26.52703628,0.533333333,Existing,Dept-2,Area-14,26.59819,106.7074,Entity-1,Product-15,Grade-8,F,Single,0,0,26.77891855,1.555555556
203672,Terminated,Dept-1,Other,39.08416,117.201,,Other,Grade-6,F,Marr.,9.17,1,40.31211499,0.4,,,,,,,,,,,,,,
203713,Existing,Dept-4,Area-17,34.76552,113.7536,Entity-3,Product-20,Grade-7,M,Single,0.28,1,25.35249829,0.533333333,Existing,Dept-4,Area-17,34.76552,113.7536,Entity-3,Product-20,Grade-7,M,Single,0.28,1,25.60438056,1.555555556
203716,Existing,Dept-1,Other,29.56301,106.5516,Entity-1,Product-19,Grade-7,M,Marr.,2.35,,25.40999316,0.533333333,Existing,Dept-1,Other,29.56301,106.5516,Entity-1,Product-19,Grade-7,M,Marr.,2.35,0,25.66187543,1.555555556
203729,Existing,Dept-3,Other,23.13219,113.2665,Entity-4,Product-1,Grade-8,M,Single,0.32,0,28.06023272,0.533333333,Existing,Dept-3,Other,23.13219,113.2665,Entity-4,Product-1,Grade-8,M,Single,0.32,0,28.31211499,1.555555556
203731,Existing,Dept-2,Area-13,20.01738,110.3492,Entity-2,Product-12,Grade-7,M,Single,1.88,1,30.2696783,0.533333333,Existing,Dept-2,Area-13,20.01738,110.3492,Entity-2,Product-12,Grade-7,M,Single,1.88,1,30.52156057,1.555555556
203733,Existing,Dept-2,Area-13,23.13219,113.2665,Entity-1,Product-15,Grade-7,M,Single,1.73,1,25.38809035,0.533333333,Existing,Dept-2,Area-13,23.13219,113.2665,Entity-1,Product-15,Grade-7,M,Single,1.73,1,25.63997262,1.555555556
203777,Terminated,Dept-3,Other,28.11245,112.9838,,Product-21,Grade-7,F,Single,2.64,1,25.5523614,0.533333333,,,,,,,,,,,,,,
203793,Existing,Dept-4,Area-19,25.04581,102.71,Entity-3,Product-20,Grade-7,F,Single,0,,23.70704997,0.533333333,Terminated,Dept-4,Area-19,25.04581,102.71,Entity-3,Product-20,Grade-7,F,Single,0,0,23.84394251,1.088888889
203860,Existing,Dept-1,Area-6,34.76552,113.7536,Entity-3,Product-6,Grade-7,M,Marr.,0.25,,32.72005476,0.455555556,Existing,Dept-1,Area-6,34.76552,113.7536,Entity-3,Product-6,Grade-7,M,Marr.,0.25,0,32.97193703,1.477777778
203960,Existing,Dept-1,Other,39.90421,116.4074,Entity-1,Other,Grade-7,F,Single,0.64,0,23.93976728,0.455555556,Existing,Dept-1,Other,39.90421,116.4074,Entity-1,Other,Grade-7,F,Single,0.64,0,24.19164956,1.477777778
204019,Existing,Dept-4,Area-19,25.04581,102.71,Entity-3,Product-20,Grade-7,M,Single,0.35,0,27.04996578,0.455555556,Existing,Dept-4,Area-19,25.04581,102.71,Entity-3,Product-20,Grade-7,M,Single,0.35,0,27.30184805,1.477777778
204042,Existing,Dept-1,Area-3,30.26744,120.1528,Entity-3,Product-6,Grade-7,F,Single,0.91,,25.37166324,0.455555556,Existing,Dept-1,Area-3,30.26744,120.1528,Entity-3,Product-6,Grade-7,F,Single,0.91,0,25.62354552,1.477777778
204045,Existing,Dept-1,Other,31.23042,121.4737,Entity-3,Product-11,Grade-7,M,Single,0,0,25.82888433,0.3,Existing,Dept-1,Other,31.23042,121.4737,Entity-3,Product-11,Grade-7,M,Single,0,0,26.0807666,1.322222222
204048,Existing,Dept-1,Other,43.79303,87.6277,Entity-4,Product-7,Grade-7,F,Single,1.1,1,25.78781656,0.455555556,Existing,Dept-1,Other,43.79303,87.6277,Entity-4,Product-7,Grade-7,F,Single,1.1,1,26.03969884,1.477777778
204126,Existing,Dept-4,Area-16,30.26744,120.1528,Entity-3,Product-14,Grade-7,M,Single,1.36,1,23.94524298,0.455555556,Existing,Dept-4,Area-16,30.26744,120.1528,Entity-3,Product-14,Grade-7,M,Single,1.36,1,24.19712526,1.477777778
204156,Existing,Dept-1,Other,38.03706,114.4687,Entity-4,Product-7,Grade-7,M,Single,0.32,0,29.84531143,0.377777778,Existing,Dept-1,Other,38.03706,114.4687,Entity-4,Product-7,Grade-7,M,Single,0.32,0,30.0971937,1.4
204218,Existing,Dept-1,Other,41.83618,123.4314,Entity-3,Other,Grade-10,M,Marr.,1.83,,36.56399726,0.377777778,Existing,Dept-1,Other,41.83618,123.4314,Entity-3,Other,Grade-10,M,Marr.,1.83,0,36.81587953,1.4
204265,Existing,Dept-1,Area-5,41.83618,123.4314,Entity-4,Product-6,Grade-7,F,Marr.,1.52,0,27.10198494,0.377777778,Existing,Dept-1,Area-5,41.83618,123.4314,Entity-4,Product-6,Grade-7,F,Marr.,1.52,0,27.35386721,1.4
204316,Existing,Dept-1,Area-2,30.26744,120.1528,Entity-1,Other,Grade-7,M,Single,1.25,1,26.01779603,0.377777778,Existing,Dept-1,Area-2,30.26744,120.1528,Entity-1,Other,Grade-7,M,Single,1.25,1,26.2696783,1.4
204318,Existing,Dept-1,Area-3,30.26744,120.1528,Entity-4,Product-7,Grade-7,M,Single,1.72,1,26.53524983,0.377777778,Terminated,Dept-1,Area-3,30.26744,120.1528,Entity-4,Product-7,Grade-7,M,Single,1.72,1,26.7761807,1.355555556
204380,Existing,Dept-1,Area-8,26.10078,119.2951,Entity-3,Product-6,Grade-7,M,Single,0.16,0,22.75427789,0.377777778,Existing,Dept-1,Area-8,26.10078,119.2951,Entity-3,Product-6,Grade-7,M,Single,0.16,0,23.00616016,1.4
204555,Existing,Dept-1,Other,39.90421,116.4074,Entity-1,Other,Grade-7,F,Single,2.1,0,28.14784394,0.3,Existing,Dept-1,Other,39.90421,116.4074,Entity-1,Other,Grade-7,F,Single,2.1,0,28.39972621,1.322222222
204565,Existing,Dept-4,Area-16,31.86118,117.2849,Entity-3,Product-20,Grade-7,F,Single,0.46,,23.30184805,0.3,Existing,Dept-4,Area-16,31.86118,117.2849,Entity-3,Product-20,Grade-7,F,Single,0.46,0,23.55373032,1.322222222
204572,Existing,Dept-2,Area-14,43.79303,87.6277,Entity-2,Product-12,Grade-7,F,Marr.,2.84,,29.67830253,0.3,Existing,Dept-2,Area-14,43.79303,87.6277,Entity-2,Product-12,Grade-7,F,Marr.,2.84,0,29.9301848,1.322222222
204621,Existing,Dept-1,Area-5,38.03706,114.4687,Entity-1,Other,Grade-7,F,Marr.,0.95,1,29.51950719,0.3,Existing,Dept-1,Area-5,38.03706,114.4687,Entity-1,Other,Grade-7,F,Marr.,0.95,1,29.77138946,1.322222222
204639,Existing,Dept-4,Area-17,36.66853,117.0204,Entity-3,Product-20,Grade-7,M,Single,0,,25.67830253,0.3,Terminated,Dept-4,Area-17,36.66853,117.0204,Entity-3,Product-20,Grade-7,M,Single,0,0,25.76317591,0.644444444
204682,Existing,Dept-1,Area-7,23.13219,113.2665,Entity-3,Product-6,Grade-7,F,Single,1.16,0,28.0054757,0.3,Terminated,Dept-1,Area-7,23.13219,113.2665,Entity-3,Product-6,Grade-7,F,Single,1.16,0,28.12867899,0.8
204777,Existing,Dept-1,Area-9,29.56301,106.5516,Entity-3,Product-8,Grade-7,M,Single,1.12,0,26.00136893,0.3,Terminated,Dept-1,Area-9,29.56301,106.5516,Entity-3,Product-8,Grade-7,M,Single,1.12,0,26.21492129,1.166666667
204966,Existing,Dept-1,Area-6,34.76552,113.7536,Entity-1,Product-4,Grade-7,F,Marr.,1.75,1,24.66803559,0.144444444,Terminated,Dept-1,Area-6,34.76552,113.7536,Entity-1,Product-4,Grade-7,F,Marr.,1.75,1,24.79397673,0.655555556
205261,Existing,Dept-3,Other,25.04581,102.71,Entity-4,Product-21,Grade-8,M,Single,0.43,0,27.42778919,0.144444444,Existing,Dept-3,Other,25.04581,102.71,Entity-4,Product-21,Grade-8,M,Single,0.43,0,27.67967146,1.166666667
205557,Existing,Dept-4,Area-17,34.76552,113.7536,Entity-3,Product-20,Grade-7,M,Single,1.5,,27.16495551,0.144444444,Terminated,Dept-4,Area-17,34.76552,113.7536,Entity-3,Product-20,Grade-7,M,Single,1.5,0,27.41683778,1.166666667
205561,Existing,Dept-3,Other,34.76552,113.7536,Entity-4,Product-1,Grade-7,F,Single,0.99,1,24.07939767,0.144444444,Existing,Dept-3,Other,34.76552,113.7536,Entity-4,Product-1,Grade-7,F,Single,0.99,1,24.33127995,1.166666667
205566,Existing,Dept-1,Area-6,36.66853,117.0204,Entity-4,Product-13,Grade-7,F,Marr.,3.28,,32.96098563,0.144444444,Existing,Dept-1,Area-6,36.66853,117.0204,Entity-4,Product-13,Grade-7,F,Marr.,3.28,0,33.2128679,1.166666667
205648,Existing,Dept-4,Area-20,30.65165,104.0759,Entity-3,Product-20,Grade-7,M,Single,2.14,1,30.36824093,0.144444444,Existing,Dept-4,Area-20,30.65165,104.0759,Entity-3,Product-20,Grade-7,M,Single,2.14,1,30.6201232,1.166666667
205649,Existing,Dept-4,Area-20,30.65165,104.0759,Entity-3,Product-17,Grade-7,M,Single,0.48,,23.98631075,0.144444444,Existing,Dept-4,Area-20,30.65165,104.0759,Entity-3,Product-17,Grade-7,M,Single,0.48,0,24.23819302,1.166666667
205969,Existing,Dept-1,Area-7,23.13219,113.2665,Entity-4,Product-3,Grade-7,F,Single,0.3,1,23.70431211,0.066666667,Existing,Dept-1,Area-7,23.13219,113.2665,Entity-4,Product-3,Grade-7,F,Single,0.3,1,23.95619439,1.088888889
205975,Existing,Dept-3,Other,39.08416,117.201,Entity-4,Product-21,Grade-7,M,Marr.,4.16,,31.94524298,0.066666667,Existing,Dept-3,Other,39.08416,117.201,Entity-4,Product-21,Grade-7,M,Marr.,4.16,0,32.19712526,1.088888889
206004,Existing,Dept-2,Area-14,43.79303,87.6277,Entity-1,Product-15,Grade-7,F,Single,0,1,23.29089665,0.066666667,Existing,Dept-2,Area-14,43.79303,87.6277,Entity-1,Product-15,Grade-7,F,Single,0,1,23.54277892,1.088888889
206014,Existing,Dept-1,Area-8,26.10078,119.2951,Entity-3,Product-8,Grade-7,M,Marr.,0.97,0,23.20602327,0.066666667,Existing,Dept-1,Area-8,26.10078,119.2951,Entity-3,Product-8,Grade-7,M,Marr.,0.97,0,23.45790554,1.088888889
206252,Existing,Dept-4,Area-18,41.83618,123.4314,Entity-3,Product-20,Grade-7,M,Marr.,0.87,1,29.36071184,-0.011111111,Existing,Dept-4,Area-18,41.83618,123.4314,Entity-3,Product-20,Grade-7,M,Marr.,0.87,1,29.61259411,1.011111111
206298,Existing,Dept-4,Area-16,30.26744,120.1528,Entity-3,Product-17,Grade-7,M,Single,0.65,1,22.96783025,-0.011111111,Existing,Dept-4,Area-16,30.26744,120.1528,Entity-3,Product-17,Grade-7,M,Single,0.65,1,23.21971253,1.011111111
206301,Existing,Dept-1,Area-3,30.26744,120.1528,Entity-4,Product-7,Grade-7,F,Single,4.91,1,27.40314853,-0.011111111,Existing,Dept-1,Area-3,30.26744,120.1528,Entity-4,Product-7,Grade-7,F,Single,4.91,1,27.6550308,1.011111111
206390,Existing,Dept-3,Other,39.90421,116.4074,,Product-1,Grade-7,M,Single,0.26,0,23.78097194,-0.011111111,Terminated,Dept-3,Other,39.90421,116.4074,0,Product-1,Grade-7,M,Single,0.26,0,23.8220397,0.155555556
500557,Existing,Dept-1,Area-5,43.83788,126.5496,Entity-3,Product-8,Grade-8,M,Single,1.58,,33.88364134,38.9,Terminated,Dept-1,Area-5,43.83788,126.5496,Entity-3,Product-8,Grade-7,M,Single,1.58,0,33.96851472,39.24444444
500706,Terminated,Dept-3,Other,39.90421,116.4074,Entity-4,Product-1,Grade-7,F,Single,1.75,0,25.92197125,35.84444444,,,,,,,,,,,,,,
501186,Existing,Dept-1,Area-4,32.06171,118.7632,Entity-3,Product-8,Grade-7,F,Single,0,,34.39835729,34.12222222,Existing,Dept-1,Area-4,32.06171,118.7632,Entity-3,Product-8,Grade-7,F,Single,0,0,34.65023956,35.14444444
501344,Terminated,Dept-1,Area-4,32.06171,118.7632,Entity-4,Product-7,Grade-7,F,Single,11.01,,37.49760438,31.66666667,,,,,,,,,,,,,,
501595,Terminated,Dept-1,Area-8,26.10078,119.2951,Entity-3,Product-8,Grade-7,F,Marr.,1,1,32.93086927,29.6,,,,,,,,,,,,,,
